typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","920110","Musical instruments; pianos, upright, including automatic pianos","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3891242.0469999993","true","0","false","0","36232469.059","36232469.059","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","481029","Paper and paperboard; coated with kaolin or other inorganic substances only, having more than 10% of mechanically processed fibres, (excluding light-weight paper), for writing, printing or other graphic purposes, in rolls or sheets","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","256394399.61900008","true","1324579.47","false","267132162.39899996","69835478.021","282881874.3409999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2815","Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides of sodium or potassium","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1387537571.9390001","true","58699","false","0","624835334.613","624835334.613","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2707","Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","4012414140.247999","true","9253732","false","0","2629440560.049","2629440560.049","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","680229","Stone; monumental or building stone, n.e.c. in item no. 6802.2, articles thereof, simply cut or sawn, with a flat or even surface","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","50179633.145","true","158960","false","0","28004307.164","28004307.164","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","880211","Helicopters; of an unladen weight not exceeding 2000kg","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","129005.343","true","2750","false","144567068.427","40343263.049","145688913.026","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2822","Cobalt oxides and hydroxides; commercial cobalt oxides","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","5622179.814000001","true","23724.4","false","143291247.08299997","6194337.791999999","143293421.78","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2816","Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides of strontium or barium","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","13753858.800999999","true","72942.69","false","20786494.414000005","3948711.215","21727742.006000005","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","9616","Scent sprays and similar toilet sprays and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","10409505.445999999","true","259771.04","false","117824841.55500004","32828742.308","122691123.77500002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2822","Cobalt oxides and hydroxides; commercial cobalt oxides","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","39371135.30200001","true","2040","false","0","772093162.9609998","772093162.9609998","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","730449","Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","18791866.709","true","322367.2","false","110381337.56899996","36998356.971999995","123230524.94299997","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","720441","Ferrous waste and scrap; turnings, shavings, chips, milling waste, sawdust, fillings, trimmings and stampings, whether or not in bundles","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","651558289.4469999","true","77.9","false","341893160.95699996","116294009.32599999","343214313.46299994","0","false","true",
